Data Zone ID,Council Code,SIMD2012Rank
S01001079,S12000006,4328
S01001080,S12000006,4337
S01001081,S12000006,2468
S01001082,S12000006,4457
S01001083,S12000006,2538
S01001084,S12000006,3904
S01001085,S12000006,2864
S01001086,S12000006,857
S01001087,S12000006,1145
S01001088,S12000006,930
S01001089,S12000006,2760
S01001090,S12000042,6031
S01001091,S12000042,5429
S01001092,S12000042,4988
S01001093,S12000042,4168
S01001094,S12000042,5864
S01001095,S12000042,5354
S01001096,S12000042,4240
S01001097,S12000042,5590
S01001098,S12000042,6455
S01001099,S12000042,2713
S01001100,S12000042,2830
S01001101,S12000042,3158
S01001102,S12000042,3810
S01001103,S12000042,5919
S01001104,S12000042,2038
S01001105,S12000042,6249
S01001106,S12000042,5455
S01001107,S12000042,2453
S01001108,S12000042,2405
S01001109,S12000042,2225
S01001110,S12000042,1557
S01001111,S12000042,1375
S01001112,S12000042,3265
S01001113,S12000042,1694
S01001114,S12000042,338
S01001115,S12000042,2179
S01001116,S12000042,1882
S01001117,S12000042,902
S01001118,S12000042,3249
S01001119,S12000042,2632
S01001120,S12000042,4102
S01001121,S12000042,974
S01001122,S12000042,2105
S01001123,S12000042,3713
S01001124,S12000042,2818
S01001125,S12000042,2506
S01001126,S12000042,5772
S01001127,S12000042,3344
S01001128,S12000042,6016
S01001129,S12000042,954
S01001130,S12000042,2442
S01001131,S12000042,1393
S01001132,S12000042,3348
S01001133,S12000042,3066
S01001134,S12000042,6363
S01001135,S12000042,662
S01001136,S12000042,910
S01001137,S12000042,998
S01001138,S12000042,1265
S01001139,S12000042,1874
S01001140,S12000042,1026
S01001141,S12000042,2102
S01001142,S12000042,5902
S01001143,S12000042,5167
S01001144,S12000042,1153
S01001145,S12000042,2302
S01001146,S12000042,5608
S01001147,S12000042,1609
S01001148,S12000042,5939
S01001149,S12000042,2403
S01001150,S12000042,312
S01001151,S12000042,86
S01001152,S12000042,1234
S01001153,S12000042,3468
S01001154,S12000042,6399
S01001155,S12000042,6110
S01001156,S12000042,1111
S01001157,S12000042,5940
S01001158,S12000042,3096
S01001159,S12000042,4729
S01001160,S12000042,1702
S01001161,S12000042,3038
S01001162,S12000042,4795
S01001163,S12000042,844
S01001164,S12000042,1035
S01001165,S12000042,860
S01001166,S12000042,835
S01001167,S12000042,5241
S01001168,S12000042,1965
S01001169,S12000042,141
S01001170,S12000042,342
S01001171,S12000042,2605
S01001172,S12000042,502
S01001173,S12000042,780
S01001174,S12000042,558
S01001175,S12000042,211
S01001176,S12000042,2327
S01001177,S12000042,846
S01001178,S12000042,1729
S01001179,S12000042,5756
S01001180,S12000042,1078
S01001181,S12000042,5222
S01001182,S12000042,1373
S01001183,S12000042,448
S01001184,S12000042,4101
S01001185,S12000042,6012
S01001186,S12000042,4865
S01001187,S12000042,690
S01001188,S12000042,526
S01001189,S12000042,1663
S01001190,S12000042,5800
S01001191,S12000042,884
S01001192,S12000042,179
S01001193,S12000042,4868
S01001194,S12000042,5581
S01001195,S12000042,2183
S01001196,S12000042,779
S01001197,S12000042,1184
S01001198,S12000042,832
S01001199,S12000042,532
S01001200,S12000042,93
S01001201,S12000042,473
S01001202,S12000042,631
S01001203,S12000042,320
S01001204,S12000042,5463
S01001205,S12000042,4615
S01001206,S12000042,1569
S01001207,S12000042,852
S01001208,S12000042,213
S01001209,S12000042,4725
S01001210,S12000042,365
S01001211,S12000042,4415
S01001212,S12000042,205
S01001213,S12000042,131
S01001214,S12000042,1821
S01001215,S12000042,4668
S01001216,S12000042,1059
S01001217,S12000042,245
S01001218,S12000042,5763
S01001219,S12000042,5024
S01001220,S12000042,1022
S01001221,S12000042,4756
S01001222,S12000042,947
S01001223,S12000042,4046
S01001224,S12000042,147
S01001225,S12000042,5322
S01001226,S12000042,159
S01001227,S12000042,3477
S01001228,S12000042,3918
S01001229,S12000042,4958
S01001230,S12000042,133
S01001231,S12000042,1125
S01001232,S12000042,5509
S01001233,S12000042,353
S01001234,S12000042,1677
S01001235,S12000042,871
S01001236,S12000042,475
S01001237,S12000042,3891
S01001238,S12000042,563
S01001239,S12000042,210
S01001240,S12000042,1603
S01001241,S12000042,1737
S01001242,S12000042,3849
S01001243,S12000042,536
S01001244,S12000042,1763
S01001245,S12000042,112
S01001246,S12000042,1617
S01001247,S12000042,1766
S01001248,S12000042,4467
S01001249,S12000042,1168
S01001250,S12000042,1445
S01001251,S12000042,572
S01001252,S12000042,1543
S01001253,S12000042,54
S01001254,S12000042,894
S01001255,S12000042,416
S01001256,S12000042,1070
S01001257,S12000042,472
S01001258,S12000042,738
S01001259,S12000042,3803
S01001260,S12000042,219
S01001261,S12000042,299
S01001262,S12000042,4594
S01001263,S12000042,2696
S01001264,S12000042,3882
S01001265,S12000042,5745
S01001266,S12000042,4241
S01001267,S12000042,1577
S01001268,S12000042,4343
S01001269,S12000008,2393
S01001270,S12000008,157
S01001271,S12000008,80
S01001272,S12000008,2016
S01001273,S12000008,1042
S01001274,S12000008,601
S01001275,S12000008,978
S01001276,S12000008,3267
S01001277,S12000008,890
S01001278,S12000008,2885
S01001279,S12000008,306
S01001280,S12000008,1466
S01001281,S12000008,950
S01001282,S12000008,2680
S01001283,S12000008,2414
S01001284,S12000008,2322
S01001285,S12000008,1540
S01001286,S12000008,2228
S01001287,S12000008,803
S01001288,S12000008,1500
S01001289,S12000008,1809
S01001290,S12000008,1988
S01001291,S12000008,1890
S01001292,S12000008,892
S01001293,S12000008,1996
S01001294,S12000008,1242
S01001295,S12000008,1648
S01001296,S12000008,960
S01001297,S12000008,1951
S01001298,S12000008,1251
S01001299,S12000008,1538
S01001300,S12000008,3230
S01001301,S12000008,1057
S01001302,S12000008,5362
S01001303,S12000008,5020
S01001304,S12000008,4716
S01001305,S12000008,2439
S01001306,S12000008,977
S01001307,S12000008,2198
S01001308,S12000008,656
S01001309,S12000008,388
S01001310,S12000008,613
S01001311,S12000008,2149
S01001312,S12000008,271
S01001313,S12000008,1599
S01001314,S12000008,4433
S01001315,S12000008,5248
S01001316,S12000008,494
S01001317,S12000008,2880
S01001318,S12000008,3569
S01001319,S12000008,1732
S01001320,S12000008,1090
S01001321,S12000008,3954
S01001322,S12000008,3097
S01001323,S12000008,1275
S01001324,S12000008,28
S01001325,S12000008,377
S01001326,S12000008,2004
S01001327,S12000008,729
S01001328,S12000008,576
S01001329,S12000008,989
S01001330,S12000008,5624
S01001331,S12000008,1741
S01001332,S12000008,1936
S01001333,S12000008,672
S01001334,S12000008,1645
S01001335,S12000008,1006
S01001336,S12000008,2071
S01001337,S12000008,5336
S01001338,S12000008,557
S01001339,S12000008,3622
S01001340,S12000008,1400
S01001341,S12000008,1208
S01001342,S12000008,1983
S01001343,S12000008,2181
S01001344,S12000008,4425
S01001345,S12000008,945
S01001346,S12000008,5197
S01001347,S12000008,5566
S01001348,S12000008,1046
S01001349,S12000008,3757
S01001350,S12000008,376
S01001351,S12000008,4870
S01001352,S12000008,3797
S01001353,S12000008,5783
S01001354,S12000008,1240
S01001355,S12000008,3142
S01001356,S12000008,6023
S01001357,S12000008,1122
S01001358,S12000008,2096
S01001359,S12000008,5743
S01001360,S12000008,2362
S01001361,S12000008,4284
S01001362,S12000008,5192
S01001363,S12000008,1654
S01001364,S12000008,1509
S01001365,S12000008,1650
S01001366,S12000008,6006
S01001367,S12000008,4225
S01001368,S12000008,4158
S01001369,S12000008,2046
S01001370,S12000008,3022
S01001371,S12000008,1820
S01001372,S12000008,4771
S01001373,S12000008,1762
S01001374,S12000008,5804
S01001375,S12000008,4751
S01001376,S12000008,969
S01001377,S12000008,1474
S01001378,S12000008,4750
S01001379,S12000008,2076
S01001380,S12000008,1572
S01001381,S12000008,3021
S01001382,S12000008,43
S01001383,S12000008,1858
S01001384,S12000008,841
S01001385,S12000008,1464
S01001386,S12000008,315
S01001387,S12000008,2691
S01001388,S12000008,70
S01001389,S12000008,2409
S01001390,S12000008,3435
S01001391,S12000008,1510
S01001392,S12000008,145
S01001393,S12000008,4887
S01001394,S12000008,201
S01001395,S12000008,1998
S01001396,S12000008,2304
S01001397,S12000008,52
S01001398,S12000008,5299
S01001399,S12000008,110
S01001400,S12000008,781
S01001401,S12000008,1263
S01001402,S12000008,5597
S01001403,S12000008,5349
S01001404,S12000008,5748
S01001405,S12000008,5859
S01001406,S12000008,4129
S01001407,S12000008,3637
S01001408,S12000008,1784
S01001409,S12000008,2874
S01001410,S12000008,4785
S01001411,S12000008,4430
S01001412,S12000008,1023
S01001413,S12000008,6446
S01001414,S12000008,2003
S01001415,S12000008,2005
S01001416,S12000008,2852
S01001417,S12000008,5023
S01001418,S12000008,5830
S01001419,S12000008,3633
S01001420,S12000008,5191
S01001421,S12000008,3947
S01001422,S12000008,4820
S01001423,S12000045,4667
S01001424,S12000045,1252
S01001425,S12000045,3014
S01001426,S12000045,3237
S01001427,S12000045,5422
S01001428,S12000045,2257
S01001429,S12000045,2041
S01001430,S12000045,5209
S01001431,S12000045,5699
S01001432,S12000045,5494
S01001433,S12000045,5702
S01001434,S12000045,5281
S01001435,S12000045,5467
S01001436,S12000045,5922
S01001437,S12000045,5719
S01001438,S12000045,6436
S01001439,S12000045,5432
S01001440,S12000045,4741
S01001441,S12000045,5548
S01001442,S12000045,5678
S01001443,S12000045,5616
S01001444,S12000045,4407
S01001445,S12000045,5117
S01001446,S12000045,5567
S01001447,S12000045,5767
S01001448,S12000045,5091
S01001449,S12000045,5954
S01001450,S12000045,5776
S01001451,S12000045,5441
S01001452,S12000045,5683
S01001453,S12000045,6086
S01001454,S12000045,5831
S01001455,S12000045,4903
S01001456,S12000045,6411
S01001457,S12000045,6312
S01001458,S12000045,5592
S01001459,S12000045,6143
S01001460,S12000045,5868
S01001461,S12000045,5785
S01001462,S12000045,6486
S01001463,S12000045,4721
S01001464,S12000045,5815
S01001465,S12000045,5867
S01001466,S12000045,6037
S01001467,S12000045,6051
S01001468,S12000045,5881
S01001469,S12000045,6236
S01001470,S12000045,6402
S01001471,S12000045,6454
S01001472,S12000045,4841
S01001473,S12000045,5698
S01001474,S12000045,3765
S01001475,S12000045,6375
S01001476,S12000045,6180
S01001477,S12000045,5001
S01001478,S12000045,6278
S01001479,S12000045,4097
S01001480,S12000045,5953
S01001481,S12000045,6008
S01001482,S12000045,2189
S01001483,S12000045,6155
S01001484,S12000045,6293
S01001485,S12000045,5450
S01001486,S12000045,6239
S01001487,S12000045,2490
S01001488,S12000045,5525
S01001489,S12000045,6117
S01001490,S12000045,2350
S01001491,S12000045,6058
S01001492,S12000045,2030
S01001493,S12000045,5607
S01001494,S12000045,1916
S01001495,S12000045,6032
S01001496,S12000045,5887
S01001497,S12000045,1755
S01001498,S12000045,5911
S01001499,S12000045,4764
S01001500,S12000045,1344
S01001501,S12000045,6081
S01001502,S12000045,4929
S01001503,S12000045,5532
S01001504,S12000045,2212
S01001505,S12000045,5816
S01001506,S12000045,3105
S01001507,S12000045,5989
S01001508,S12000045,6025
S01001509,S12000045,1444
S01001510,S12000045,2669
S01001511,S12000045,6250
S01001512,S12000045,183
S01001513,S12000045,152
S01001514,S12000045,3300
S01001515,S12000045,6158
S01001516,S12000045,2410
S01001517,S12000045,1542
S01001518,S12000045,2473
S01001519,S12000045,6326
S01001520,S12000045,2126
S01001521,S12000045,4821
S01001522,S12000045,1611
S01001523,S12000045,6161
S01001524,S12000045,2148
S01001525,S12000045,2816
S01001526,S12000045,5125
S01001527,S12000045,3379
S01001528,S12000045,4753
S01001529,S12000045,5095
S01001530,S12000045,2729
S01001531,S12000045,2449
S01001532,S12000045,5928
S01001533,S12000045,6136
S01001534,S12000045,5615
S01001535,S12000045,4745
S01001536,S12000045,1643
S01001537,S12000045,1629
S01001538,S12000045,5217
S01001539,S12000045,4711
S01001540,S12000045,6013
S01001541,S12000045,4693
S01001542,S12000045,4853
S01001543,S12000045,4094
S01001544,S12000045,2752
S01001545,S12000045,5385
S01001546,S12000045,722
S01001547,S12000045,1986
S01001548,S12000045,5083
S01001549,S12000045,3995
S01001550,S12000010,4646
S01001551,S12000010,3935
S01001552,S12000010,3382
S01001553,S12000010,4564
S01001554,S12000010,5401
S01001555,S12000010,1701
S01001556,S12000010,3977
S01001557,S12000010,4858
S01001558,S12000010,3303
S01001559,S12000010,2577
S01001560,S12000010,3781
S01001561,S12000010,3067
S01001562,S12000010,4014
S01001563,S12000010,5308
S01001564,S12000010,3404
S01001565,S12000010,2456
S01001566,S12000010,4618
S01001567,S12000010,5535
S01001568,S12000010,5704
S01001569,S12000010,5431
S01001570,S12000010,5961
S01001571,S12000010,1494
S01001572,S12000010,4461
S01001573,S12000010,4703
S01001574,S12000010,1346
S01001575,S12000010,2914
S01001576,S12000010,1898
S01001577,S12000010,4658
S01001578,S12000010,2980
S01001579,S12000010,1915
S01001580,S12000010,4341
S01001581,S12000010,4805
S01001582,S12000010,2398
S01001583,S12000010,2247
S01001584,S12000010,3110
S01001585,S12000010,2017
S01001586,S12000010,6063
S01001587,S12000010,1405
S01001588,S12000010,1931
S01001589,S12000010,1786
S01001590,S12000010,4285
S01001591,S12000010,2202
S01001592,S12000010,1025
S01001593,S12000010,3150
S01001594,S12000010,2032
S01001595,S12000010,658
S01001596,S12000010,3836
S01001597,S12000010,3492
S01001598,S12000010,6358
S01001599,S12000010,2853
S01001600,S12000010,2266
S01001601,S12000010,4424
S01001602,S12000010,4534
S01001603,S12000010,2324
S01001604,S12000010,1207
S01001605,S12000010,3944
S01001606,S12000010,1705
S01001607,S12000010,4365
S01001608,S12000010,5637
S01001609,S12000010,2436
S01001610,S12000010,3636
S01001611,S12000010,4689
S01001612,S12000010,5861
S01001613,S12000010,753
S01001614,S12000010,2764
S01001615,S12000010,2217
S01001616,S12000010,6369
S01001617,S12000010,1907
S01001618,S12000010,4264
S01001619,S12000010,2528
S01001620,S12000010,1946
S01001621,S12000010,2666
S01001622,S12000010,1917
S01001623,S12000010,2962
S01001624,S12000010,2995
S01001625,S12000010,1232
S01001626,S12000010,4497
S01001627,S12000010,2738
S01001628,S12000010,1465
S01001629,S12000010,3774
S01001630,S12000010,691
S01001631,S12000010,3952
S01001632,S12000010,5518
S01001633,S12000010,6257
S01001634,S12000010,5904
S01001635,S12000010,4107
S01001636,S12000010,5994
S01001637,S12000010,4809
S01001638,S12000010,2883
S01001639,S12000010,2372
S01001640,S12000010,6457
S01001641,S12000010,4524
S01001642,S12000010,4416
S01001643,S12000010,4201
S01001644,S12000010,4275
S01001645,S12000010,3768
S01001646,S12000010,4402
S01001647,S12000010,5018
S01001648,S12000010,3221
S01001649,S12000010,2401
S01001650,S12000010,3933
S01001651,S12000010,4540
S01001652,S12000010,5769
S01001653,S12000010,2858
S01001654,S12000010,5204
S01001655,S12000010,4925
S01001656,S12000010,4539
S01001657,S12000010,4572
S01001658,S12000010,4278
S01001659,S12000010,6396
S01001660,S12000010,6390
S01001661,S12000010,4406
S01001662,S12000010,3811
S01001663,S12000010,6447
S01001664,S12000010,6172
S01001665,S12000010,5620
S01001666,S12000010,4830
S01001667,S12000010,6189
S01001668,S12000010,5909
S01001669,S12000010,3506
S01001670,S12000011,6107
S01001671,S12000011,5636
S01001672,S12000011,3493
S01001673,S12000011,5433
S01001674,S12000011,3460
S01001675,S12000011,6120
S01001676,S12000011,5133
S01001677,S12000011,6124
S01001678,S12000011,5102
S01001679,S12000011,6156
S01001680,S12000011,6460
S01001681,S12000011,6477
S01001682,S12000011,5256
S01001683,S12000011,5948
S01001684,S12000011,5465
S01001685,S12000011,3270
S01001686,S12000011,6221
S01001687,S12000011,5972
S01001688,S12000011,5960
S01001689,S12000011,6040
S01001690,S12000011,4170
S01001691,S12000011,6478
S01001692,S12000011,3248
S01001693,S12000011,6057
S01001694,S12000011,5153
S01001695,S12000011,6279
S01001696,S12000011,5986
S01001697,S12000011,4108
S01001698,S12000011,3872
S01001699,S12000011,6472
S01001700,S12000011,6470
S01001701,S12000011,4051
S01001702,S12000011,5190
S01001703,S12000011,6090
S01001704,S12000011,6401
S01001705,S12000011,6223
S01001706,S12000011,6391
S01001707,S12000011,2121
S01001708,S12000011,5823
S01001709,S12000011,6205
S01001710,S12000011,5285
S01001711,S12000011,5790
S01001712,S12000011,5395
S01001713,S12000011,5733
S01001714,S12000011,6471
S01001715,S12000011,6151
S01001716,S12000011,2361
S01001717,S12000011,6300
S01001718,S12000011,6444
S01001719,S12000011,6376
S01001720,S12000011,5082
S01001721,S12000011,5575
S01001722,S12000011,6295
S01001723,S12000011,6303
S01001724,S12000011,617
S01001725,S12000011,2540
S01001726,S12000011,6152
S01001727,S12000011,6437
S01001728,S12000011,6434
S01001729,S12000011,5496
S01001730,S12000011,6333
S01001731,S12000011,6311
S01001732,S12000011,5344
S01001733,S12000011,4888
S01001734,S12000011,6076
S01001735,S12000011,6485
S01001736,S12000011,6404
S01001737,S12000011,6104
S01001738,S12000011,6327
S01001739,S12000011,4763
S01001740,S12000011,4033
S01001741,S12000011,1620
S01001742,S12000011,893
S01001743,S12000011,817
S01001744,S12000011,5752
S01001745,S12000011,5542
S01001746,S12000011,6336
S01001747,S12000011,2146
S01001748,S12000011,5943
S01001749,S12000011,2559
S01001750,S12000011,3929
S01001751,S12000011,2391
S01001752,S12000011,6400
S01001753,S12000011,737
S01001754,S12000011,6504
S01001755,S12000011,4768
S01001756,S12000011,6119
S01001757,S12000011,3157
S01001758,S12000011,5737
S01001759,S12000011,1050
S01001760,S12000011,2771
S01001761,S12000011,1108
S01001762,S12000011,4329
S01001763,S12000011,6499
S01001764,S12000011,6177
S01001765,S12000011,2598
S01001766,S12000011,5186
S01001767,S12000011,6322
S01001768,S12000011,5598
S01001769,S12000011,5667
S01001770,S12000011,525
S01001771,S12000011,4660
S01001772,S12000011,3625
S01001773,S12000011,2397
S01001774,S12000011,6067
S01001775,S12000011,6491
S01001776,S12000011,2820
S01001777,S12000011,6190
S01001778,S12000011,843
S01001779,S12000011,6069
S01001780,S12000011,2786
S01001781,S12000011,6329
S01001782,S12000011,5732
S01001783,S12000011,66
S01001784,S12000011,4979
S01001785,S12000011,5628
S01001786,S12000011,5635
S01001787,S12000011,5677
S01001788,S12000011,5144
S01001789,S12000011,1887
S01001790,S12000036,5976
S01001791,S12000036,5686
S01001792,S12000036,5579
S01001793,S12000036,5210
S01001794,S12000036,5201
S01001795,S12000036,5900
S01001796,S12000036,6232
S01001797,S12000036,3715
S01001798,S12000036,6287
S01001799,S12000036,371
S01001800,S12000036,5121
S01001801,S12000036,5975
S01001802,S12000036,4348
S01001803,S12000036,5442
S01001804,S12000036,4718
S01001805,S12000036,4640
S01001806,S12000036,5596
S01001807,S12000036,5891
S01001808,S12000036,2652
S01001809,S12000036,565
S01001810,S12000036,5263
S01001811,S12000036,6258
S01001812,S12000036,6431
S01001813,S12000036,6294
S01001814,S12000036,6091
S01001815,S12000036,5221
S01001816,S12000036,6198
S01001817,S12000036,1365
S01001818,S12000036,6423
S01001819,S12000036,6121
S01001820,S12000036,789
S01001821,S12000036,4261
S01001822,S12000036,4877
S01001823,S12000036,859
S01001824,S12000036,3701
S01001825,S12000036,5556
S01001826,S12000036,941
S01001827,S12000036,1649
S01001828,S12000036,6099
S01001829,S12000036,5033
S01001830,S12000036,6282
S01001831,S12000036,3482
S01001832,S12000036,1576
S01001833,S12000036,6328
S01001834,S12000036,2383
S01001835,S12000036,6259
S01001836,S12000036,5655
S01001837,S12000036,6292
S01001838,S12000036,2390
S01001839,S12000036,1106
S01001840,S12000036,6137
S01001841,S12000036,4420
S01001842,S12000036,6082
S01001843,S12000036,775
S01001844,S12000036,6227
S01001845,S12000036,6260
S01001846,S12000036,6407
S01001847,S12000036,1302
S01001848,S12000036,1439
S01001849,S12000036,6202
S01001850,S12000036,4633
S01001851,S12000036,5569
S01001852,S12000036,6157
S01001853,S12000036,6487
S01001854,S12000036,4684
S01001855,S12000036,6169
S01001856,S12000036,1324
S01001857,S12000036,2684
S01001858,S12000036,5545
S01001859,S12000036,1467
S01001860,S12000036,6494
S01001861,S12000036,1320
S01001862,S12000036,6131
S01001863,S12000036,5736
S01001864,S12000036,698
S01001865,S12000036,307
S01001866,S12000036,6128
S01001867,S12000036,1744
S01001868,S12000036,4091
S01001869,S12000036,5595
S01001870,S12000036,433
S01001871,S12000036,4506
S01001872,S12000036,2495
S01001873,S12000036,6464
S01001874,S12000036,415
S01001875,S12000036,6371
S01001876,S12000036,1613
S01001877,S12000036,583
S01001878,S12000036,6474
S01001879,S12000036,44
S01001880,S12000036,206
S01001881,S12000036,5411
S01001882,S12000036,3736
S01001883,S12000036,6138
S01001884,S12000036,1447
S01001885,S12000036,6373
S01001886,S12000036,244
S01001887,S12000036,3154
S01001888,S12000036,6442
S01001889,S12000036,5055
S01001890,S12000036,2486
S01001891,S12000036,2380
S01001892,S12000036,409
S01001893,S12000036,748
S01001894,S12000036,128
S01001895,S12000036,2101
S01001896,S12000036,6315
S01001897,S12000036,243
S01001898,S12000036,1386
S01001899,S12000036,3176
S01001900,S12000036,3162
S01001901,S12000036,5751
S01001902,S12000036,6502
S01001903,S12000036,1507
S01001904,S12000036,826
S01001905,S12000036,6450
S01001906,S12000036,125
S01001907,S12000036,1358
S01001908,S12000036,5854
S01001909,S12000036,476
S01001910,S12000036,3844
S01001911,S12000036,6435
S01001912,S12000036,3673
S01001913,S12000036,4934
S01001914,S12000036,6314
S01001915,S12000036,6194
S01001916,S12000036,6268
S01001917,S12000036,6496
S01001918,S12000036,4496
S01001919,S12000036,3829
S01001920,S12000036,3627
S01001921,S12000036,1749
S01001922,S12000036,5601
S01001923,S12000036,2698
S01001924,S12000036,6243
S01001925,S12000036,6403
S01001926,S12000036,1637
S01001927,S12000036,6307
S01001928,S12000036,3664
S01001929,S12000036,6505
S01001930,S12000036,5200
S01001931,S12000036,570
S01001932,S12000036,2182
S01001933,S12000036,6361
S01001934,S12000036,3777
S01001935,S12000036,40
S01001936,S12000036,5845
S01001937,S12000036,2499
S01001938,S12000036,6123
S01001939,S12000036,6274
S01001940,S12000036,5445
S01001941,S12000036,6427
S01001942,S12000036,6004
S01001943,S12000036,1788
S01001944,S12000036,5476
S01001945,S12000036,6463
S01001946,S12000036,554
S01001947,S12000036,5850
S01001948,S12000036,143
S01001949,S12000036,1496
S01001950,S12000036,3615
S01001951,S12000036,2006
S01001952,S12000036,6266
S01001953,S12000036,6452
S01001954,S12000036,2705
S01001955,S12000036,1203
S01001956,S12000036,908
S01001957,S12000036,451
S01001958,S12000036,1811
S01001959,S12000036,2856
S01001960,S12000036,6217
S01001961,S12000036,5839
S01001962,S12000036,1851
S01001963,S12000036,3826
S01001964,S12000036,5155
S01001965,S12000036,1228
S01001966,S12000036,403
S01001967,S12000036,3667
S01001968,S12000036,5688
S01001969,S12000036,2572
S01001970,S12000036,6298
S01001971,S12000036,973
S01001972,S12000036,6343
S01001973,S12000036,4643
S01001974,S12000036,6482
S01001975,S12000036,6291
S01001976,S12000036,4931
S01001977,S12000036,1767
S01001978,S12000036,390
S01001979,S12000036,6432
S01001980,S12000036,5978
S01001981,S12000036,6195
S01001982,S12000036,204
S01001983,S12000036,6251
S01001984,S12000036,2417
S01001985,S12000036,3559
S01001986,S12000036,6317
S01001987,S12000036,6479
S01001988,S12000036,3672
S01001989,S12000036,5957
S01001990,S12000036,6484
S01001991,S12000036,3585
S01001992,S12000036,5890
S01001993,S12000036,6483
S01001994,S12000036,6170
S01001995,S12000036,5669
S01001996,S12000036,6451
S01001997,S12000036,3088
S01001998,S12000036,3966
S01001999,S12000036,6466
S01002000,S12000036,2790
S01002001,S12000036,4105
S01002002,S12000036,6481
S01002003,S12000036,3697
S01002004,S12000036,5161
S01002005,S12000036,1893
S01002006,S12000036,3674
S01002007,S12000036,4772
S01002008,S12000036,6440
S01002009,S12000036,6459
S01002010,S12000036,6350
S01002011,S12000036,5692
S01002012,S12000036,6077
S01002013,S12000036,6246
S01002014,S12000036,6299
S01002015,S12000036,6276
S01002016,S12000036,6108
S01002017,S12000036,45
S01002018,S12000036,5027
S01002019,S12000036,6469
S01002020,S12000036,6215
S01002021,S12000036,2230
S01002022,S12000036,3193
S01002023,S12000036,6368
S01002024,S12000036,6209
S01002025,S12000036,4065
S01002026,S12000036,6135
S01002027,S12000036,5847
S01002028,S12000036,6256
S01002029,S12000036,6415
S01002030,S12000036,4806
S01002031,S12000036,2388
S01002032,S12000036,5714
S01002033,S12000036,2564
S01002034,S12000036,6015
S01002035,S12000036,4998
S01002036,S12000036,3651
S01002037,S12000036,5572
S01002038,S12000036,6337
S01002039,S12000036,4505
S01002040,S12000036,4620
S01002041,S12000036,5176
S01002042,S12000036,4209
S01002043,S12000036,4962
S01002044,S12000036,363
S01002045,S12000036,4072
S01002046,S12000036,1904
S01002047,S12000036,5120
S01002048,S12000036,5985
S01002049,S12000036,5166
S01002050,S12000036,4370
S01002051,S12000036,1353
S01002052,S12000036,3687
S01002053,S12000036,6290
S01002054,S12000036,5681
S01002055,S12000036,5443
S01002056,S12000036,3993
S01002057,S12000036,5956
S01002058,S12000036,2562
S01002059,S12000036,2868
S01002060,S12000036,5268
S01002061,S12000036,4335
S01002062,S12000036,1317
S01002063,S12000036,4567
S01002064,S12000036,3537
S01002065,S12000036,5360
S01002066,S12000036,3408
S01002067,S12000036,4938
S01002068,S12000036,3165
S01002069,S12000036,5355
S01002070,S12000036,3523
S01002071,S12000036,5282
S01002072,S12000036,6075
S01002073,S12000036,2555
S01002074,S12000036,6211
S01002075,S12000036,5150
S01002076,S12000036,2888
S01002077,S12000036,5892
S01002078,S12000036,4560
S01002079,S12000036,2498
S01002080,S12000036,6020
S01002081,S12000036,3393
S01002082,S12000036,5649
S01002083,S12000036,1253
S01002084,S12000036,4623
S01002085,S12000036,4983
S01002086,S12000036,3355
S01002087,S12000036,2131
S01002088,S12000036,4644
S01002089,S12000036,6449
S01002090,S12000036,4205
S01002091,S12000036,3140
S01002092,S12000036,5773
S01002093,S12000036,3587
S01002094,S12000036,2917
S01002095,S12000036,6285
S01002096,S12000036,6429
S01002097,S12000036,6338
S01002098,S12000036,4174
S01002099,S12000036,5897
S01002100,S12000036,4451
S01002101,S12000036,1270
S01002102,S12000036,1215
S01002103,S12000036,5995
S01002104,S12000036,1852
S01002105,S12000036,6324
S01002106,S12000036,3880
S01002107,S12000036,5284
S01002108,S12000036,2531
S01002109,S12000036,4593
S01002110,S12000036,6438
S01002111,S12000036,6196
S01002112,S12000036,4799
S01002113,S12000036,6272
S01002114,S12000036,6335
S01002115,S12000036,6397
S01002116,S12000036,3363
S01002117,S12000036,2860
S01002118,S12000036,2298
S01002119,S12000036,2796
S01002120,S12000036,5300
S01002121,S12000036,4145
S01002122,S12000036,6288
S01002123,S12000036,6204
S01002124,S12000036,5562
S01002125,S12000036,4889
S01002126,S12000036,5949
S01002127,S12000036,4255
S01002128,S12000036,4957
S01002129,S12000036,1842
S01002130,S12000036,5440
S01002131,S12000036,2964
S01002132,S12000036,4484
S01002133,S12000036,6184
S01002134,S12000036,6072
S01002135,S12000036,6453
S01002136,S12000036,6134
S01002137,S12000036,4273
S01002138,S12000036,2144
S01002139,S12000036,5869
S01002140,S12000036,1413
S01002141,S12000036,3313
S01002142,S12000036,5154
S01002143,S12000036,4423
S01002144,S12000036,6445
S01002145,S12000036,6448
S01002146,S12000036,4532
S01002147,S12000036,2354
S01002148,S12000036,6473
S01002149,S12000036,1489
S01002150,S12000036,4738
S01002151,S12000036,3257
S01002152,S12000036,6286
S01002153,S12000036,6166
S01002154,S12000036,1407
S01002155,S12000036,1297
S01002156,S12000036,5689
S01002157,S12000036,6497
S01002158,S12000036,6456
S01002159,S12000036,3727
S01002160,S12000036,1720
S01002161,S12000036,3197
S01002162,S12000036,3546
S01002163,S12000036,3319
