Data Zone ID,Council Code,SIMD2009Rank
S01001080,S12000006,5204
S01001081,S12000006,2653
S01001082,S12000006,4693
S01001083,S12000006,3305
S01001084,S12000006,4390
S01001085,S12000006,2808
S01001086,S12000006,1210
S01001087,S12000006,1024
S01001088,S12000006,1201
S01001089,S12000006,2356
S01001090,S12000042,6026
S01001091,S12000042,4967
S01001092,S12000042,4876
S01001093,S12000042,4733
S01001094,S12000042,5741
S01001095,S12000042,4707
S01001096,S12000042,4383
S01001097,S12000042,5429
S01001098,S12000042,6293
S01001099,S12000042,2385
S01001100,S12000042,3048
S01001101,S12000042,3130
S01001102,S12000042,3259
S01001103,S12000042,5899
S01001104,S12000042,1738
S01001105,S12000042,6117
S01001106,S12000042,4925
S01001107,S12000042,2625
S01001108,S12000042,2121
S01001109,S12000042,1525
S01001110,S12000042,1883
S01001111,S12000042,1190
S01001112,S12000042,3996
S01001113,S12000042,1626
S01001114,S12000042,275
S01001115,S12000042,2069
S01001116,S12000042,2348
S01001117,S12000042,731
S01001118,S12000042,2737
S01001119,S12000042,2697
S01001120,S12000042,3795
S01001121,S12000042,915
S01001122,S12000042,2083
S01001123,S12000042,3719
S01001124,S12000042,2729
S01001125,S12000042,2801
S01001126,S12000042,5857
S01001127,S12000042,3410
S01001128,S12000042,5737
S01001129,S12000042,1352
S01001130,S12000042,2487
S01001131,S12000042,1131
S01001132,S12000042,3249
S01001133,S12000042,3149
S01001134,S12000042,6264
S01001135,S12000042,309
S01001136,S12000042,543
S01001137,S12000042,795
S01001138,S12000042,1193
S01001139,S12000042,1993
S01001140,S12000042,1107
S01001141,S12000042,1544
S01001142,S12000042,5744
S01001143,S12000042,5168
S01001144,S12000042,1198
S01001145,S12000042,2226
S01001146,S12000042,5409
S01001147,S12000042,1435
S01001148,S12000042,5494
S01001149,S12000042,2115
S01001150,S12000042,540
S01001151,S12000042,263
S01001152,S12000042,1135
S01001153,S12000042,3632
S01001154,S12000042,6080
S01001155,S12000042,6037
S01001156,S12000042,1233
S01001157,S12000042,5979
S01001158,S12000042,2491
S01001159,S12000042,4746
S01001160,S12000042,2021
S01001161,S12000042,4023
S01001162,S12000042,5167
S01001163,S12000042,628
S01001164,S12000042,729
S01001165,S12000042,802
S01001166,S12000042,705
S01001167,S12000042,5670
S01001168,S12000042,2337
S01001169,S12000042,257
S01001170,S12000042,355
S01001171,S12000042,2072
S01001172,S12000042,429
S01001173,S12000042,567
S01001174,S12000042,709
S01001175,S12000042,246
S01001176,S12000042,2182
S01001177,S12000042,696
S01001178,S12000042,2181
S01001179,S12000042,6082
S01001180,S12000042,1061
S01001181,S12000042,5797
S01001182,S12000042,1421
S01001183,S12000042,457
S01001184,S12000042,5034
S01001185,S12000042,6222
S01001186,S12000042,5440
S01001187,S12000042,478
S01001188,S12000042,551
S01001189,S12000042,2024
S01001190,S12000042,5871
S01001191,S12000042,778
S01001192,S12000042,251
S01001193,S12000042,5066
S01001194,S12000042,5621
S01001195,S12000042,2908
S01001196,S12000042,1163
S01001197,S12000042,1355
S01001198,S12000042,751
S01001199,S12000042,557
S01001200,S12000042,114
S01001201,S12000042,645
S01001202,S12000042,629
S01001203,S12000042,340
S01001204,S12000042,5483
S01001205,S12000042,3981
S01001206,S12000042,1800
S01001207,S12000042,875
S01001208,S12000042,219
S01001209,S12000042,5009
S01001210,S12000042,556
S01001211,S12000042,4455
S01001212,S12000042,403
S01001213,S12000042,141
S01001214,S12000042,1382
S01001215,S12000042,4602
S01001216,S12000042,1134
S01001217,S12000042,159
S01001218,S12000042,5633
S01001219,S12000042,5054
S01001220,S12000042,996
S01001221,S12000042,3468
S01001222,S12000042,749
S01001223,S12000042,3965
S01001224,S12000042,157
S01001225,S12000042,5446
S01001226,S12000042,97
S01001227,S12000042,3485
S01001228,S12000042,2999
S01001229,S12000042,5541
S01001230,S12000042,63
S01001231,S12000042,990
S01001232,S12000042,5014
S01001233,S12000042,432
S01001234,S12000042,1556
S01001235,S12000042,784
S01001236,S12000042,416
S01001237,S12000042,4201
S01001238,S12000042,322
S01001239,S12000042,138
S01001240,S12000042,1584
S01001241,S12000042,1272
S01001242,S12000042,3939
S01001243,S12000042,454
S01001244,S12000042,1409
S01001245,S12000042,76
S01001246,S12000042,1724
S01001247,S12000042,1700
S01001248,S12000042,4496
S01001249,S12000042,1149
S01001250,S12000042,1394
S01001251,S12000042,796
S01001252,S12000042,1982
S01001253,S12000042,57
S01001254,S12000042,1096
S01001255,S12000042,413
S01001256,S12000042,1156
S01001257,S12000042,598
S01001258,S12000042,419
S01001259,S12000042,3919
S01001260,S12000042,407
S01001261,S12000042,244
S01001262,S12000042,4482
S01001263,S12000042,2341
S01001264,S12000042,3556
S01001265,S12000042,5391
S01001266,S12000042,4503
S01001267,S12000042,1604
S01001268,S12000042,4352
S01001269,S12000008,2303
S01001270,S12000008,156
S01001271,S12000008,151
S01001272,S12000008,1690
S01001273,S12000008,1227
S01001274,S12000008,524
S01001275,S12000008,1177
S01001276,S12000008,2966
S01001277,S12000008,837
S01001278,S12000008,3133
S01001279,S12000008,492
S01001280,S12000008,1158
S01001281,S12000008,1230
S01001282,S12000008,3126
S01001283,S12000008,1870
S01001284,S12000008,2242
S01001285,S12000008,1402
S01001286,S12000008,2140
S01001287,S12000008,1015
S01001288,S12000008,1621
S01001289,S12000008,1757
S01001290,S12000008,1880
S01001291,S12000008,1440
S01001292,S12000008,977
S01001293,S12000008,1393
S01001294,S12000008,1065
S01001295,S12000008,1726
S01001296,S12000008,1030
S01001297,S12000008,1788
S01001298,S12000008,1328
S01001299,S12000008,1618
S01001300,S12000008,3319
S01001301,S12000008,956
S01001302,S12000008,5220
S01001303,S12000008,4790
S01001304,S12000008,4754
S01001305,S12000008,2550
S01001306,S12000008,1041
S01001307,S12000008,2421
S01001308,S12000008,805
S01001309,S12000008,434
S01001310,S12000008,725
S01001311,S12000008,2687
S01001312,S12000008,299
S01001313,S12000008,1316
S01001314,S12000008,4056
S01001315,S12000008,4869
S01001316,S12000008,423
S01001317,S12000008,3022
S01001318,S12000008,3665
S01001319,S12000008,1900
S01001320,S12000008,1265
S01001321,S12000008,3540
S01001322,S12000008,3277
S01001323,S12000008,1389
S01001324,S12000008,67
S01001325,S12000008,547
S01001326,S12000008,2245
S01001327,S12000008,907
S01001328,S12000008,505
S01001329,S12000008,1266
S01001330,S12000008,5255
S01001331,S12000008,1672
S01001332,S12000008,2091
S01001333,S12000008,572
S01001334,S12000008,1406
S01001335,S12000008,1142
S01001336,S12000008,2330
S01001337,S12000008,5602
S01001338,S12000008,683
S01001339,S12000008,3552
S01001340,S12000008,1395
S01001341,S12000008,1450
S01001342,S12000008,1878
S01001343,S12000008,2302
S01001344,S12000008,5297
S01001345,S12000008,1183
S01001346,S12000008,5138
S01001347,S12000008,5778
S01001348,S12000008,1139
S01001349,S12000008,3764
S01001350,S12000008,625
S01001351,S12000008,4973
S01001352,S12000008,3510
S01001353,S12000008,6244
S01001354,S12000008,1121
S01001355,S12000008,3256
S01001356,S12000008,5396
S01001357,S12000008,993
S01001358,S12000008,2494
S01001359,S12000008,5739
S01001360,S12000008,2730
S01001361,S12000008,4387
S01001362,S12000008,5252
S01001363,S12000008,2051
S01001364,S12000008,1414
S01001365,S12000008,1585
S01001366,S12000008,6001
S01001367,S12000008,4364
S01001368,S12000008,4254
S01001369,S12000008,2812
S01001370,S12000008,3621
S01001371,S12000008,2414
S01001372,S12000008,4834
S01001373,S12000008,1955
S01001374,S12000008,5674
S01001375,S12000008,5155
S01001376,S12000008,845
S01001377,S12000008,1742
S01001378,S12000008,4949
S01001379,S12000008,2377
S01001380,S12000008,2159
S01001381,S12000008,3386
S01001382,S12000008,101
S01001383,S12000008,2761
S01001384,S12000008,1203
S01001385,S12000008,1760
S01001386,S12000008,327
S01001387,S12000008,2758
S01001388,S12000008,46
S01001389,S12000008,2061
S01001390,S12000008,3885
S01001391,S12000008,1921
S01001392,S12000008,95
S01001393,S12000008,4548
S01001394,S12000008,164
S01001395,S12000008,2382
S01001396,S12000008,2004
S01001397,S12000008,146
S01001398,S12000008,5310
S01001399,S12000008,133
S01001400,S12000008,640
S01001401,S12000008,1257
S01001402,S12000008,5597
S01001403,S12000008,5320
S01001404,S12000008,5771
S01001405,S12000008,5392
S01001406,S12000008,4323
S01001407,S12000008,3842
S01001408,S12000008,1827
S01001409,S12000008,3151
S01001410,S12000008,4560
S01001411,S12000008,4459
S01001412,S12000008,1273
S01001413,S12000008,6370
S01001414,S12000008,2256
S01001415,S12000008,2306
S01001416,S12000008,2740
S01001417,S12000008,5411
S01001418,S12000008,6094
S01001419,S12000008,4885
S01001420,S12000008,4882
S01001421,S12000008,3809
S01001422,S12000008,4893
S01001423,S12000045,4392
S01001424,S12000045,1294
S01001425,S12000045,3181
S01001426,S12000045,3751
S01001427,S12000045,5467
S01001428,S12000045,2145
S01001429,S12000045,1773
S01001430,S12000045,5919
S01001431,S12000045,5390
S01001432,S12000045,5161
S01001433,S12000045,5672
S01001434,S12000045,5657
S01001435,S12000045,5796
S01001436,S12000045,5697
S01001437,S12000045,5821
S01001438,S12000045,6410
S01001439,S12000045,5572
S01001440,S12000045,4757
S01001441,S12000045,5965
S01001442,S12000045,5725
S01001443,S12000045,5197
S01001444,S12000045,4657
S01001445,S12000045,5386
S01001446,S12000045,5719
S01001447,S12000045,5817
S01001448,S12000045,4732
S01001449,S12000045,6139
S01001450,S12000045,6167
S01001451,S12000045,5990
S01001452,S12000045,5765
S01001453,S12000045,6065
S01001454,S12000045,5567
S01001455,S12000045,5487
S01001456,S12000045,6375
S01001457,S12000045,6455
S01001458,S12000045,6042
S01001459,S12000045,6194
S01001460,S12000045,6132
S01001461,S12000045,5981
S01001462,S12000045,6496
S01001463,S12000045,5100
S01001464,S12000045,6196
S01001465,S12000045,6162
S01001466,S12000045,6267
S01001467,S12000045,5610
S01001468,S12000045,6292
S01001469,S12000045,6100
S01001470,S12000045,6494
S01001471,S12000045,6472
S01001472,S12000045,5223
S01001473,S12000045,5243
S01001474,S12000045,4132
S01001475,S12000045,6211
S01001476,S12000045,6318
S01001477,S12000045,5436
S01001478,S12000045,6254
S01001479,S12000045,4638
S01001480,S12000045,6110
S01001481,S12000045,6129
S01001482,S12000045,2152
S01001483,S12000045,6409
S01001484,S12000045,6396
S01001485,S12000045,5069
S01001486,S12000045,6388
S01001487,S12000045,1946
S01001488,S12000045,5993
S01001489,S12000045,6282
S01001490,S12000045,2278
S01001491,S12000045,6256
S01001492,S12000045,2268
S01001493,S12000045,5724
S01001494,S12000045,2815
S01001495,S12000045,6119
S01001496,S12000045,5941
S01001497,S12000045,1707
S01001498,S12000045,5686
S01001499,S12000045,4770
S01001500,S12000045,921
S01001501,S12000045,6420
S01001502,S12000045,5187
S01001503,S12000045,5153
S01001504,S12000045,2658
S01001505,S12000045,5818
S01001506,S12000045,4098
S01001507,S12000045,5803
S01001508,S12000045,5652
S01001509,S12000045,1484
S01001510,S12000045,2956
S01001511,S12000045,6391
S01001512,S12000045,344
S01001513,S12000045,262
S01001514,S12000045,3675
S01001515,S12000045,6398
S01001516,S12000045,2239
S01001517,S12000045,1899
S01001518,S12000045,2651
S01001519,S12000045,6440
S01001520,S12000045,2412
S01001521,S12000045,5065
S01001522,S12000045,1649
S01001523,S12000045,6098
S01001524,S12000045,2416
S01001525,S12000045,3111
S01001526,S12000045,5081
S01001527,S12000045,3777
S01001528,S12000045,4816
S01001529,S12000045,4829
S01001530,S12000045,2796
S01001531,S12000045,2534
S01001532,S12000045,6241
S01001533,S12000045,6215
S01001534,S12000045,5833
S01001535,S12000045,4648
S01001536,S12000045,1505
S01001537,S12000045,1208
S01001538,S12000045,5085
S01001539,S12000045,5021
S01001540,S12000045,5824
S01001541,S12000045,4473
S01001542,S12000045,4937
S01001543,S12000045,4416
S01001544,S12000045,2943
S01001545,S12000045,5358
S01001546,S12000045,946
S01001547,S12000045,2017
S01001548,S12000045,5249
S01001549,S12000045,3710
S01001550,S12000010,4285
S01001551,S12000010,3506
S01001552,S12000010,3459
S01001553,S12000010,4531
S01001554,S12000010,5117
S01001555,S12000010,1911
S01001556,S12000010,4497
S01001557,S12000010,5343
S01001558,S12000010,3272
S01001559,S12000010,2723
S01001560,S12000010,1897
S01001561,S12000010,2747
S01001562,S12000010,3747
S01001563,S12000010,5302
S01001564,S12000010,3034
S01001565,S12000010,2486
S01001566,S12000010,5020
S01001567,S12000010,6017
S01001568,S12000010,5829
S01001569,S12000010,5094
S01001570,S12000010,6157
S01001571,S12000010,1678
S01001572,S12000010,4477
S01001573,S12000010,4406
S01001574,S12000010,1487
S01001575,S12000010,2852
S01001576,S12000010,1890
S01001577,S12000010,4764
S01001578,S12000010,3146
S01001579,S12000010,1945
S01001580,S12000010,4276
S01001581,S12000010,5465
S01001582,S12000010,2975
S01001583,S12000010,2634
S01001584,S12000010,3203
S01001585,S12000010,2576
S01001586,S12000010,5727
S01001587,S12000010,1935
S01001588,S12000010,2180
S01001589,S12000010,2068
S01001590,S12000010,4740
S01001591,S12000010,2317
S01001592,S12000010,1542
S01001593,S12000010,3490
S01001594,S12000010,2357
S01001595,S12000010,926
S01001596,S12000010,4293
S01001597,S12000010,3599
S01001598,S12000010,6279
S01001599,S12000010,3078
S01001600,S12000010,2447
S01001601,S12000010,4357
S01001602,S12000010,4508
S01001603,S12000010,2961
S01001604,S12000010,1174
S01001605,S12000010,4005
S01001606,S12000010,1677
S01001607,S12000010,4596
S01001608,S12000010,5801
S01001609,S12000010,2654
S01001610,S12000010,3518
S01001611,S12000010,4796
S01001612,S12000010,5705
S01001613,S12000010,786
S01001614,S12000010,3015
S01001615,S12000010,2064
S01001616,S12000010,6091
S01001617,S12000010,2153
S01001618,S12000010,4182
S01001619,S12000010,2420
S01001620,S12000010,2362
S01001621,S12000010,2613
S01001622,S12000010,2050
S01001623,S12000010,2719
S01001624,S12000010,3273
S01001625,S12000010,808
S01001626,S12000010,4356
S01001627,S12000010,2611
S01001628,S12000010,1553
S01001629,S12000010,4082
S01001630,S12000010,1046
S01001631,S12000010,4066
S01001632,S12000010,5934
S01001633,S12000010,5831
S01001634,S12000010,5918
S01001635,S12000010,4169
S01001636,S12000010,5700
S01001637,S12000010,4091
S01001638,S12000010,3578
S01001639,S12000010,2025
S01001640,S12000010,6250
S01001641,S12000010,4581
S01001642,S12000010,4634
S01001643,S12000010,4386
S01001644,S12000010,5086
S01001645,S12000010,4013
S01001646,S12000010,3817
S01001647,S12000010,5790
S01001648,S12000010,3690
S01001649,S12000010,2466
S01001650,S12000010,4030
S01001651,S12000010,4607
S01001652,S12000010,5661
S01001653,S12000010,2621
S01001654,S12000010,5015
S01001655,S12000010,5147
S01001656,S12000010,4586
S01001657,S12000010,4974
S01001658,S12000010,4445
S01001659,S12000010,6214
S01001660,S12000010,5888
S01001661,S12000010,4716
S01001662,S12000010,3700
S01001663,S12000010,6423
S01001664,S12000010,6043
S01001665,S12000010,5665
S01001666,S12000010,4871
S01001667,S12000010,5949
S01001668,S12000010,5747
S01001669,S12000010,3741
S01001670,S12000011,6166
S01001671,S12000011,5654
S01001672,S12000011,3489
S01001673,S12000011,6039
S01001674,S12000011,4340
S01001675,S12000011,6454
S01001676,S12000011,5357
S01001677,S12000011,5969
S01001678,S12000011,5180
S01001679,S12000011,6068
S01001680,S12000011,6350
S01001681,S12000011,6471
S01001682,S12000011,5236
S01001683,S12000011,6107
S01001684,S12000011,5538
S01001685,S12000011,3042
S01001686,S12000011,6260
S01001687,S12000011,5532
S01001688,S12000011,5914
S01001689,S12000011,6245
S01001690,S12000011,3653
S01001691,S12000011,6492
S01001692,S12000011,3195
S01001693,S12000011,5945
S01001694,S12000011,5640
S01001695,S12000011,6073
S01001696,S12000011,6198
S01001697,S12000011,4266
S01001698,S12000011,3887
S01001699,S12000011,6397
S01001700,S12000011,6474
S01001701,S12000011,4215
S01001702,S12000011,5341
S01001703,S12000011,6051
S01001704,S12000011,6421
S01001705,S12000011,5772
S01001706,S12000011,6432
S01001707,S12000011,2110
S01001708,S12000011,5732
S01001709,S12000011,6058
S01001710,S12000011,4920
S01001711,S12000011,5688
S01001712,S12000011,5215
S01001713,S12000011,5638
S01001714,S12000011,6481
S01001715,S12000011,5929
S01001716,S12000011,2314
S01001717,S12000011,6048
S01001718,S12000011,6447
S01001719,S12000011,6223
S01001720,S12000011,4358
S01001721,S12000011,5865
S01001722,S12000011,6355
S01001723,S12000011,6349
S01001724,S12000011,788
S01001725,S12000011,2670
S01001726,S12000011,6109
S01001727,S12000011,6124
S01001728,S12000011,6385
S01001729,S12000011,5400
S01001730,S12000011,6393
S01001731,S12000011,5900
S01001732,S12000011,4894
S01001733,S12000011,4659
S01001734,S12000011,6219
S01001735,S12000011,6439
S01001736,S12000011,6463
S01001737,S12000011,6090
S01001738,S12000011,6451
S01001739,S12000011,5076
S01001740,S12000011,3894
S01001741,S12000011,1798
S01001742,S12000011,857
S01001743,S12000011,1169
S01001744,S12000011,5915
S01001745,S12000011,5245
S01001746,S12000011,6285
S01001747,S12000011,2594
S01001748,S12000011,6046
S01001749,S12000011,2397
S01001750,S12000011,3579
S01001751,S12000011,2205
S01001752,S12000011,6497
S01001753,S12000011,755
S01001754,S12000011,6502
S01001755,S12000011,4458
S01001756,S12000011,6070
S01001757,S12000011,3671
S01001758,S12000011,6007
S01001759,S12000011,1337
S01001760,S12000011,2766
S01001761,S12000011,1020
S01001762,S12000011,4771
S01001763,S12000011,6486
S01001764,S12000011,5861
S01001765,S12000011,3157
S01001766,S12000011,4995
S01001767,S12000011,6313
S01001768,S12000011,5618
S01001769,S12000011,5580
S01001770,S12000011,876
S01001771,S12000011,4743
S01001772,S12000011,3709
S01001773,S12000011,2567
S01001774,S12000011,6004
S01001775,S12000011,6288
S01001776,S12000011,3326
S01001777,S12000011,6213
S01001778,S12000011,1054
S01001779,S12000011,5693
S01001780,S12000011,3105
S01001781,S12000011,6010
S01001782,S12000011,5901
S01001783,S12000011,56
S01001784,S12000011,5312
S01001785,S12000011,6144
S01001786,S12000011,5684
S01001787,S12000011,5843
S01001788,S12000011,5564
S01001789,S12000011,1966
S01001790,S12000036,5960
S01001791,S12000036,5701
S01001792,S12000036,5240
S01001793,S12000036,5162
S01001794,S12000036,5211
S01001795,S12000036,6220
S01001796,S12000036,6384
S01001797,S12000036,3735
S01001798,S12000036,6334
S01001799,S12000036,463
S01001800,S12000036,5662
S01001801,S12000036,5947
S01001802,S12000036,4212
S01001803,S12000036,5529
S01001804,S12000036,4652
S01001805,S12000036,4466
S01001806,S12000036,5459
S01001807,S12000036,5795
S01001808,S12000036,1908
S01001809,S12000036,433
S01001810,S12000036,5424
S01001811,S12000036,6258
S01001812,S12000036,6366
S01001813,S12000036,6294
S01001814,S12000036,6105
S01001815,S12000036,5536
S01001816,S12000036,6252
S01001817,S12000036,1417
S01001818,S12000036,6460
S01001819,S12000036,6321
S01001820,S12000036,682
S01001821,S12000036,4628
S01001822,S12000036,5111
S01001823,S12000036,721
S01001824,S12000036,3439
S01001825,S12000036,5544
S01001826,S12000036,724
S01001827,S12000036,1886
S01001828,S12000036,5890
S01001829,S12000036,5317
S01001830,S12000036,6086
S01001831,S12000036,3339
S01001832,S12000036,1653
S01001833,S12000036,6291
S01001834,S12000036,2805
S01001835,S12000036,6343
S01001836,S12000036,6066
S01001837,S12000036,6475
S01001838,S12000036,2394
S01001839,S12000036,840
S01001840,S12000036,6405
S01001841,S12000036,3956
S01001842,S12000036,5898
S01001843,S12000036,654
S01001844,S12000036,6345
S01001845,S12000036,6185
S01001846,S12000036,6281
S01001847,S12000036,662
S01001848,S12000036,1642
S01001849,S12000036,5858
S01001850,S12000036,5309
S01001851,S12000036,5802
S01001852,S12000036,6230
S01001853,S12000036,6461
S01001854,S12000036,5344
S01001855,S12000036,6228
S01001856,S12000036,1478
S01001857,S12000036,2751
S01001858,S12000036,5663
S01001859,S12000036,1277
S01001860,S12000036,6482
S01001861,S12000036,1622
S01001862,S12000036,5874
S01001863,S12000036,5552
S01001864,S12000036,669
S01001865,S12000036,129
S01001866,S12000036,6108
S01001867,S12000036,1416
S01001868,S12000036,4680
S01001869,S12000036,6028
S01001870,S12000036,583
S01001871,S12000036,4613
S01001872,S12000036,2836
S01001873,S12000036,6430
S01001874,S12000036,329
S01001875,S12000036,6382
S01001876,S12000036,2267
S01001877,S12000036,464
S01001878,S12000036,6479
S01001879,S12000036,52
S01001880,S12000036,98
S01001881,S12000036,5372
S01001882,S12000036,3612
S01001883,S12000036,6333
S01001884,S12000036,1588
S01001885,S12000036,6315
S01001886,S12000036,235
S01001887,S12000036,3237
S01001888,S12000036,6412
S01001889,S12000036,4992
S01001890,S12000036,2527
S01001891,S12000036,1922
S01001892,S12000036,462
S01001893,S12000036,754
S01001894,S12000036,179
S01001895,S12000036,2307
S01001896,S12000036,6436
S01001897,S12000036,274
S01001898,S12000036,930
S01001899,S12000036,3822
S01001900,S12000036,3239
S01001901,S12000036,5645
S01001902,S12000036,6499
S01001903,S12000036,1668
S01001904,S12000036,1231
S01001905,S12000036,6290
S01001906,S12000036,51
S01001907,S12000036,1376
S01001908,S12000036,6134
S01001909,S12000036,445
S01001910,S12000036,4020
S01001911,S12000036,6414
S01001912,S12000036,3804
S01001913,S12000036,5169
S01001914,S12000036,6453
S01001915,S12000036,6278
S01001916,S12000036,6115
S01001917,S12000036,6503
S01001918,S12000036,4727
S01001919,S12000036,3984
S01001920,S12000036,3880
S01001921,S12000036,1603
S01001922,S12000036,5722
S01001923,S12000036,1509
S01001924,S12000036,6208
S01001925,S12000036,6357
S01001926,S12000036,1360
S01001927,S12000036,6362
S01001928,S12000036,3342
S01001929,S12000036,6504
S01001930,S12000036,5193
S01001931,S12000036,458
S01001932,S12000036,2254
S01001933,S12000036,6403
S01001934,S12000036,3026
S01001935,S12000036,31
S01001936,S12000036,6312
S01001937,S12000036,3280
S01001938,S12000036,5889
S01001939,S12000036,5882
S01001940,S12000036,5658
S01001941,S12000036,6399
S01001942,S12000036,5894
S01001943,S12000036,1515
S01001944,S12000036,6156
S01001945,S12000036,6442
S01001946,S12000036,383
S01001947,S12000036,6055
S01001948,S12000036,70
S01001949,S12000036,1069
S01001950,S12000036,3355
S01001951,S12000036,2142
S01001952,S12000036,6346
S01001953,S12000036,6427
S01001954,S12000036,2646
S01001955,S12000036,1064
S01001956,S12000036,714
S01001957,S12000036,599
S01001958,S12000036,1888
S01001959,S12000036,3084
S01001960,S12000036,6347
S01001961,S12000036,6120
S01001962,S12000036,1975
S01001963,S12000036,4033
S01001964,S12000036,5673
S01001965,S12000036,1735
S01001966,S12000036,148
S01001967,S12000036,3935
S01001968,S12000036,6034
S01001969,S12000036,2601
S01001970,S12000036,6446
S01001971,S12000036,1025
S01001972,S12000036,6301
S01001973,S12000036,5013
S01001974,S12000036,6441
S01001975,S12000036,6459
S01001976,S12000036,5093
S01001977,S12000036,1564
S01001978,S12000036,310
S01001979,S12000036,6429
S01001980,S12000036,6016
S01001981,S12000036,5863
S01001982,S12000036,365
S01001983,S12000036,6155
S01001984,S12000036,1766
S01001985,S12000036,4006
S01001986,S12000036,6149
S01001987,S12000036,6408
S01001988,S12000036,3712
S01001989,S12000036,5872
S01001990,S12000036,6468
S01001991,S12000036,3388
S01001992,S12000036,5593
S01001993,S12000036,6480
S01001994,S12000036,5820
S01001995,S12000036,6033
S01001996,S12000036,6218
S01001997,S12000036,2806
S01001998,S12000036,4517
S01001999,S12000036,6493
S01002000,S12000036,2370
S01002001,S12000036,4670
S01002002,S12000036,6491
S01002003,S12000036,3851
S01002004,S12000036,5274
S01002005,S12000036,1373
S01002006,S12000036,4318
S01002007,S12000036,4375
S01002008,S12000036,6371
S01002009,S12000036,6341
S01002010,S12000036,6484
S01002011,S12000036,5967
S01002012,S12000036,6229
S01002013,S12000036,6147
S01002014,S12000036,6210
S01002015,S12000036,6274
S01002016,S12000036,6133
S01002017,S12000036,60
S01002018,S12000036,5917
S01002019,S12000036,6495
S01002020,S12000036,5557
S01002021,S12000036,1949
S01002022,S12000036,3394
S01002023,S12000036,6418
S01002024,S12000036,6160
S01002025,S12000036,4725
S01002026,S12000036,6186
S01002027,S12000036,5574
S01002028,S12000036,6381
S01002029,S12000036,6246
S01002030,S12000036,4802
S01002031,S12000036,2510
S01002032,S12000036,5825
S01002033,S12000036,3031
S01002034,S12000036,5780
S01002035,S12000036,5266
S01002036,S12000036,2911
S01002037,S12000036,6173
S01002038,S12000036,6450
S01002039,S12000036,4724
S01002040,S12000036,4391
S01002041,S12000036,4861
S01002042,S12000036,4483
S01002043,S12000036,4774
S01002044,S12000036,272
S01002045,S12000036,4715
S01002046,S12000036,1332
S01002047,S12000036,4741
S01002048,S12000036,5995
S01002049,S12000036,5067
S01002050,S12000036,4783
S01002051,S12000036,1254
S01002052,S12000036,3870
S01002053,S12000036,5777
S01002054,S12000036,5002
S01002055,S12000036,5656
S01002056,S12000036,3539
S01002057,S12000036,6322
S01002058,S12000036,3281
S01002059,S12000036,2738
S01002060,S12000036,5227
S01002061,S12000036,3847
S01002062,S12000036,1507
S01002063,S12000036,4799
S01002064,S12000036,2957
S01002065,S12000036,5078
S01002066,S12000036,2178
S01002067,S12000036,5489
S01002068,S12000036,3457
S01002069,S12000036,5691
S01002070,S12000036,3614
S01002071,S12000036,5200
S01002072,S12000036,6224
S01002073,S12000036,2554
S01002074,S12000036,6202
S01002075,S12000036,5090
S01002076,S12000036,2294
S01002077,S12000036,6289
S01002078,S12000036,4369
S01002079,S12000036,2105
S01002080,S12000036,6348
S01002081,S12000036,3125
S01002082,S12000036,5611
S01002083,S12000036,1295
S01002084,S12000036,4286
S01002085,S12000036,4697
S01002086,S12000036,2258
S01002087,S12000036,1912
S01002088,S12000036,4908
S01002089,S12000036,6428
S01002090,S12000036,4687
S01002091,S12000036,3628
S01002092,S12000036,6128
S01002093,S12000036,3199
S01002094,S12000036,2909
S01002095,S12000036,6248
S01002096,S12000036,6305
S01002097,S12000036,6072
S01002098,S12000036,3792
S01002099,S12000036,5968
S01002100,S12000036,4478
S01002101,S12000036,887
S01002102,S12000036,1370
S01002103,S12000036,5769
S01002104,S12000036,1363
S01002105,S12000036,6487
S01002106,S12000036,3373
S01002107,S12000036,5480
S01002108,S12000036,2643
S01002109,S12000036,4616
S01002110,S12000036,6443
S01002111,S12000036,6060
S01002112,S12000036,5000
S01002113,S12000036,6088
S01002114,S12000036,6337
S01002115,S12000036,6473
S01002116,S12000036,3448
S01002117,S12000036,2709
S01002118,S12000036,1859
S01002119,S12000036,3228
S01002120,S12000036,5937
S01002121,S12000036,4042
S01002122,S12000036,6395
S01002123,S12000036,6411
S01002124,S12000036,5498
S01002125,S12000036,5058
S01002126,S12000036,6009
S01002127,S12000036,4540
S01002128,S12000036,5031
S01002129,S12000036,1536
S01002130,S12000036,5905
S01002131,S12000036,3018
S01002132,S12000036,4306
S01002133,S12000036,5798
S01002134,S12000036,6171
S01002135,S12000036,6424
S01002136,S12000036,5787
S01002137,S12000036,4709
S01002138,S12000036,1956
S01002139,S12000036,6336
S01002140,S12000036,1453
S01002141,S12000036,3677
S01002142,S12000036,5327
S01002143,S12000036,4582
S01002144,S12000036,6413
S01002145,S12000036,6240
S01002146,S12000036,4933
S01002147,S12000036,2232
S01002148,S12000036,6445
S01002149,S12000036,1701
S01002150,S12000036,4669
S01002151,S12000036,3063
S01002152,S12000036,6422
S01002153,S12000036,6019
S01002154,S12000036,1296
S01002155,S12000036,962
S01002156,S12000036,5811
S01002157,S12000036,6501
S01002158,S12000036,6500
S01002159,S12000036,4037
S01002160,S12000036,2010
S01002161,S12000036,2906
S01002162,S12000036,3726
S01002163,S12000036,3238
S01002164,S12000036,2879
