Data Zone ID,Council Code,SIMD2016Rank
S01008244,S12000010,5318
S01008245,S12000010,5577
S01008246,S12000010,5230
S01008247,S12000010,4389
S01008248,S12000010,4461
S01008249,S12000010,4452
S01008250,S12000010,4905
S01008251,S12000010,6762
S01008252,S12000010,6669
S01008253,S12000010,3370
S01008254,S12000010,3120
S01008255,S12000010,3709
S01008256,S12000010,2339
S01008257,S12000010,3151
S01008258,S12000010,5545
S01008259,S12000010,3567
S01008260,S12000010,2366
S01008261,S12000010,2170
S01008262,S12000010,3973
S01008263,S12000010,4460
S01008264,S12000010,5601
S01008265,S12000010,6828
S01008266,S12000010,6840
S01008267,S12000010,4882
S01008268,S12000010,6710
S01008269,S12000010,6183
S01008270,S12000010,6917
S01008271,S12000010,3839
S01008272,S12000010,5172
S01008273,S12000010,6903
S01008274,S12000010,3972
S01008275,S12000010,5061
S01008276,S12000010,6446
S01008277,S12000010,4653
S01008278,S12000010,6292
S01008279,S12000010,4375
S01008280,S12000010,4725
S01008281,S12000010,4357
S01008282,S12000010,4168
S01008283,S12000010,5325
S01008284,S12000010,4921
S01008285,S12000010,2695
S01008286,S12000010,4018
S01008287,S12000010,4073
S01008288,S12000010,4146
S01008289,S12000010,2510
S01008290,S12000010,4594
S01008291,S12000010,5608
S01008292,S12000010,4513
S01008293,S12000010,6314
S01008294,S12000010,4394
S01008295,S12000011,5803
S01008296,S12000011,2906
S01008297,S12000011,5590
S01008298,S12000011,4156
S01008299,S12000011,1393
S01008300,S12000011,2492
S01008301,S12000011,4740
S01008302,S12000011,5939
S01008303,S12000011,3874
S01008304,S12000011,4297
S01008305,S12000011,5563
S01008306,S12000011,5910
S01008307,S12000011,5226
S01008308,S12000011,5976
S01008309,S12000011,1015
S01008310,S12000011,2925
S01008311,S12000011,1958
S01008312,S12000011,6037
S01008313,S12000011,880
S01008314,S12000011,882
S01008315,S12000011,601
S01008316,S12000011,212
S01008317,S12000011,1725
S01008318,S12000011,4917
S01008319,S12000011,2180
S01008320,S12000011,3730
S01008321,S12000011,6395
S01008322,S12000011,2256
S01008323,S12000011,1309
S01008324,S12000011,2204
S01008325,S12000011,2622
S01008326,S12000011,1190
S01008327,S12000011,2602
S01008328,S12000011,5719
S01008329,S12000011,6443
S01008330,S12000011,6028
S01008331,S12000011,6036
S01008332,S12000011,6085
S01008333,S12000011,5048
S01008334,S12000011,6429
S01008335,S12000011,3251
S01008336,S12000011,2296
S01008337,S12000011,4686
S01008338,S12000011,6250
S01008339,S12000011,6290
S01008340,S12000011,5790
S01008341,S12000011,6748
S01008342,S12000011,3563
S01008343,S12000011,6916
S01008344,S12000011,6927
S01008345,S12000011,6872
S01008346,S12000011,6902
S01008347,S12000011,6331
S01008348,S12000011,5869
S01008349,S12000011,6077
S01008350,S12000011,6618
S01008351,S12000011,6161
S01008352,S12000011,6910
S01008353,S12000011,6527
S01008354,S12000011,4444
S01008355,S12000011,3975
S01008356,S12000011,5401
S01008357,S12000011,5609
S01008358,S12000011,3404
S01008359,S12000011,6151
S01008360,S12000011,6418
S01008361,S12000011,5193
S01008362,S12000011,6306
S01008363,S12000011,5896
S01008364,S12000011,6519
S01008365,S12000011,6560
S01008366,S12000011,3706
S01008367,S12000011,2286
S01008368,S12000011,5047
S01008369,S12000011,4335
S01008370,S12000011,6094
S01008371,S12000011,6879
S01008372,S12000011,6360
S01008373,S12000011,6853
S01008374,S12000011,6905
S01008375,S12000011,6925
S01008376,S12000011,6918
S01008377,S12000011,6960
S01008378,S12000011,6788
S01008379,S12000011,6851
S01008380,S12000011,6797
S01008381,S12000011,6909
S01008382,S12000011,6715
S01008383,S12000011,6877
S01008384,S12000011,5784
S01008385,S12000011,6846
S01008386,S12000011,6242
S01008387,S12000011,6524
S01008388,S12000011,5631
S01008389,S12000011,6104
S01008390,S12000011,6809
S01008391,S12000011,6448
S01008392,S12000011,6805
S01008393,S12000011,6783
S01008394,S12000011,6965
S01008395,S12000011,6254
S01008396,S12000011,5820
S01008397,S12000011,6911
S01008398,S12000011,6281
S01008399,S12000011,6209
S01008400,S12000011,6428
S01008401,S12000011,6180
S01008402,S12000011,6873
S01008403,S12000011,6837
S01008404,S12000011,6855
S01008405,S12000011,6976
S01008406,S12000011,5128
S01008407,S12000011,3469
S01008408,S12000011,6691
S01008409,S12000011,2944
S01008410,S12000011,4709
S01008411,S12000011,5489
S01008412,S12000011,5114
S01008413,S12000011,4205
S01008414,S12000011,6810
S01008415,S12000011,4232
S01008416,S12000011,2041
S01008417,S12000036,5612
S01008418,S12000036,6285
S01008419,S12000036,5717
S01008420,S12000036,6737
S01008421,S12000036,3530
S01008422,S12000036,6792
S01008423,S12000036,6391
S01008424,S12000036,6671
S01008425,S12000036,6763
S01008426,S12000036,3253
S01008427,S12000036,6312
S01008428,S12000036,4055
S01008429,S12000036,6758
S01008430,S12000036,5177
S01008431,S12000036,5793
S01008432,S12000036,6298
S01008433,S12000036,6614
S01008434,S12000036,6493
S01008435,S12000036,6589
S01008436,S12000036,6279
S01008437,S12000036,5241
S01008438,S12000036,6336
S01008439,S12000036,6778
S01008440,S12000036,6410
S01008441,S12000036,6700
S01008442,S12000036,6652
S01008443,S12000036,6679
S01008444,S12000036,6730
S01008445,S12000036,5486
S01008446,S12000036,6838
S01008447,S12000036,6296
S01008448,S12000036,5559
S01008449,S12000036,913
S01008450,S12000036,1398
S01008451,S12000036,132
S01008452,S12000036,239
S01008453,S12000036,3562
S01008454,S12000036,738
S01008455,S12000036,623
S01008456,S12000036,267
S01008457,S12000036,1054
S01008458,S12000036,2561
S01008459,S12000036,375
S01008460,S12000036,264
S01008461,S12000036,347
S01008462,S12000036,191
S01008463,S12000036,438
S01008464,S12000036,3622
S01008465,S12000036,3597
S01008466,S12000036,2452
S01008467,S12000036,3544
S01008468,S12000036,2183
S01008469,S12000036,3379
S01008470,S12000036,973
S01008471,S12000036,594
S01008472,S12000036,1601
S01008473,S12000036,1045
S01008474,S12000036,728
S01008475,S12000036,1424
S01008476,S12000036,1481
S01008477,S12000036,1146
S01008478,S12000036,1368
S01008479,S12000036,2034
S01008480,S12000036,2155
S01008481,S12000036,2621
S01008482,S12000036,1976
S01008483,S12000036,1363
S01008484,S12000036,3408
S01008485,S12000036,5010
S01008486,S12000036,2594
S01008487,S12000036,5410
S01008488,S12000036,3476
S01008489,S12000036,2472
S01008490,S12000036,3654
S01008491,S12000036,4014
S01008492,S12000036,2890
S01008493,S12000036,2680
S01008494,S12000036,1799
S01008495,S12000036,3071
S01008496,S12000036,4539
S01008497,S12000036,4650
S01008498,S12000036,2196
S01008499,S12000036,4190
S01008500,S12000036,1059
S01008501,S12000036,6139
S01008502,S12000036,6658
S01008503,S12000036,6608
S01008504,S12000036,6750
S01008505,S12000036,6768
S01008506,S12000036,6469
S01008507,S12000036,5962
S01008508,S12000036,6904
S01008509,S12000036,6868
S01008510,S12000036,6457
S01008511,S12000036,6899
S01008512,S12000036,6865
S01008513,S12000036,6830
S01008514,S12000036,5630
S01008515,S12000036,6961
S01008516,S12000036,4286
S01008517,S12000036,6686
S01008518,S12000036,6825
S01008519,S12000036,6722
S01008520,S12000036,6862
S01008521,S12000036,6833
S01008522,S12000036,6651
S01008523,S12000036,6396
S01008524,S12000036,944
S01008525,S12000036,2427
S01008526,S12000036,3054
S01008527,S12000036,5130
S01008528,S12000036,4683
S01008529,S12000036,4363
S01008530,S12000036,741
S01008531,S12000036,1750
S01008532,S12000036,2699
S01008533,S12000036,5300
S01008534,S12000036,6595
S01008535,S12000036,6434
S01008536,S12000036,6639
S01008537,S12000036,6774
S01008538,S12000036,6950
S01008539,S12000036,6895
S01008540,S12000036,6893
S01008541,S12000036,6863
S01008542,S12000036,6732
S01008543,S12000036,6707
S01008544,S12000036,6340
S01008545,S12000036,6723
S01008546,S12000036,6610
S01008547,S12000036,5025
S01008548,S12000036,4439
S01008549,S12000036,3886
S01008550,S12000036,5661
S01008551,S12000036,4784
S01008552,S12000036,5554
S01008553,S12000036,2340
S01008554,S12000036,775
S01008555,S12000036,808
S01008556,S12000036,647
S01008557,S12000036,1137
S01008558,S12000036,1339
S01008559,S12000036,1993
S01008560,S12000036,1574
S01008561,S12000036,2556
S01008562,S12000036,872
S01008563,S12000036,1403
S01008564,S12000036,2724
S01008565,S12000036,1005
S01008566,S12000036,1526
S01008567,S12000036,1975
S01008568,S12000036,3564
S01008569,S12000036,50
S01008570,S12000036,535
S01008571,S12000036,1996
S01008572,S12000036,3140
S01008573,S12000036,4986
S01008574,S12000036,5634
S01008575,S12000036,6480
S01008576,S12000036,5446
S01008577,S12000036,4766
S01008578,S12000036,6794
S01008579,S12000036,4828
S01008580,S12000036,4675
S01008581,S12000036,1418
S01008582,S12000036,1804
S01008583,S12000036,2628
S01008584,S12000036,2633
S01008585,S12000036,1715
S01008586,S12000036,2168
S01008587,S12000036,5755
S01008588,S12000036,6786
S01008589,S12000036,5602
S01008590,S12000036,6552
S01008591,S12000036,5880
S01008592,S12000036,3650
S01008593,S12000036,6701
S01008594,S12000036,6537
S01008595,S12000036,1470
S01008596,S12000036,2297
S01008597,S12000036,6176
S01008598,S12000036,5524
S01008599,S12000036,6398
S01008600,S12000036,5709
S01008601,S12000036,6531
S01008602,S12000036,6613
S01008603,S12000036,4521
S01008604,S12000036,6455
S01008605,S12000036,6759
S01008606,S12000036,6650
S01008607,S12000036,6793
S01008608,S12000036,6836
S01008609,S12000036,6130
S01008610,S12000036,6820
S01008611,S12000036,6870
S01008612,S12000036,4996
S01008613,S12000036,6545
S01008614,S12000036,5758
S01008615,S12000036,6752
S01008616,S12000036,6921
S01008617,S12000036,6947
S01008618,S12000036,6948
S01008619,S12000036,6733
S01008620,S12000036,6963
S01008621,S12000036,6970
S01008622,S12000036,6974
S01008623,S12000036,6940
S01008624,S12000036,6445
S01008625,S12000036,6117
S01008626,S12000036,6922
S01008627,S12000036,6953
S01008628,S12000036,6235
S01008629,S12000036,6154
S01008630,S12000036,6849
S01008631,S12000036,5776
S01008632,S12000036,3488
S01008633,S12000036,5924
S01008634,S12000036,6907
S01008635,S12000036,6746
S01008636,S12000036,6720
S01008637,S12000036,6869
S01008638,S12000036,5547
S01008639,S12000036,5729
S01008640,S12000036,6939
S01008641,S12000036,6967
S01008642,S12000036,6928
S01008643,S12000036,6754
S01008644,S12000036,5394
S01008645,S12000036,6643
S01008646,S12000036,6449
S01008647,S12000036,6229
S01008648,S12000036,4948
S01008649,S12000036,4697
S01008650,S12000036,4142
S01008651,S12000036,3679
S01008652,S12000036,1988
S01008653,S12000036,2591
S01008654,S12000036,2750
S01008655,S12000036,3533
S01008656,S12000036,1798
S01008657,S12000036,3340
S01008658,S12000036,3678
S01008659,S12000036,3033
S01008660,S12000036,5202
S01008661,S12000036,4104
S01008662,S12000036,3988
S01008663,S12000036,2852
S01008664,S12000036,4423
S01008665,S12000036,4303
S01008666,S12000036,6822
S01008667,S12000036,5908
S01008668,S12000036,6000
S01008669,S12000036,6564
S01008670,S12000036,6062
S01008671,S12000036,5731
S01008672,S12000036,5770
S01008673,S12000036,3959
S01008674,S12000036,3481
S01008675,S12000036,2619
S01008676,S12000036,3733
S01008677,S12000036,2729
S01008678,S12000036,3451
S01008679,S12000036,1589
S01008680,S12000036,3490
S01008681,S12000036,2505
S01008682,S12000036,3350
S01008683,S12000036,2057
S01008684,S12000036,1256
S01008685,S12000036,1588
S01008686,S12000036,1706
S01008687,S12000036,2851
S01008688,S12000036,3498
S01008689,S12000036,4180
S01008690,S12000036,4972
S01008691,S12000036,3111
S01008692,S12000036,4324
S01008693,S12000036,4872
S01008694,S12000036,5115
S01008695,S12000036,4834
S01008696,S12000036,6616
S01008697,S12000036,6196
S01008698,S12000036,5126
S01008699,S12000036,2454
S01008700,S12000036,6349
S01008701,S12000036,1079
S01008702,S12000036,2342
S01008703,S12000036,293
S01008704,S12000036,1060
S01008705,S12000036,552
S01008706,S12000036,2274
S01008707,S12000036,116
S01008708,S12000036,199
S01008709,S12000036,722
S01008710,S12000036,14
S01008711,S12000036,462
S01008712,S12000036,94
S01008713,S12000036,165
S01008714,S12000036,1038
S01008715,S12000036,1321
S01008716,S12000036,1249
S01008717,S12000036,3970
S01008718,S12000036,4276
S01008719,S12000036,3475
S01008720,S12000036,2364
S01008721,S12000036,5578
S01008722,S12000036,4664
S01008723,S12000036,5903
S01008724,S12000036,5648
S01008725,S12000036,4758
S01008726,S12000036,6971
S01008727,S12000036,5768
S01008728,S12000036,2139
S01008729,S12000036,6605
S01008730,S12000036,3576
S01008731,S12000036,2612
S01008732,S12000036,2054
S01008733,S12000036,3485
S01008734,S12000036,4736
S01008735,S12000036,6633
S01008736,S12000036,5147
S01008737,S12000036,6661
S01008738,S12000036,6648
S01008739,S12000036,4595
S01008740,S12000036,5974
S01008741,S12000036,6425
S01008742,S12000036,3816
S01008743,S12000036,1981
S01008744,S12000036,3331
S01008745,S12000036,5558
S01008746,S12000036,1328
S01008747,S12000036,6310
S01008748,S12000036,6659
S01008749,S12000036,5449
S01008750,S12000036,6273
S01008751,S12000036,2058
S01008752,S12000036,342
S01008753,S12000036,1197
S01008754,S12000036,2781
S01008755,S12000036,1662
S01008756,S12000036,966
S01008757,S12000036,61
S01008758,S12000036,681
S01008759,S12000036,463
S01008760,S12000036,246
S01008761,S12000036,3676
S01008762,S12000036,4857
S01008763,S12000036,6358
S01008764,S12000036,4610
S01008765,S12000036,4674
S01008766,S12000036,4617
S01008767,S12000036,3507
S01008768,S12000036,2822
S01008769,S12000036,3868
S01008770,S12000036,4141
S01008771,S12000036,3963
S01008772,S12000036,5291
S01008773,S12000036,2572
S01008774,S12000036,1275
S01008775,S12000036,3304
S01008776,S12000036,899
S01008777,S12000036,574
S01008778,S12000036,3406
S01008779,S12000036,5899
S01008780,S12000036,3126
S01008781,S12000036,2570
S01008782,S12000036,2504
S01008783,S12000036,4367
S01008784,S12000036,4656
S01008785,S12000036,714
S01008786,S12000036,2657
S01008787,S12000036,51
S01008788,S12000036,3719
S01008789,S12000036,1101
S01008790,S12000036,1372
S01008791,S12000036,3245
S01008792,S12000036,2222
S01008793,S12000036,1330
S01008794,S12000036,2115
S01008795,S12000036,4508
S01008796,S12000036,2710
S01008797,S12000036,3580
S01008798,S12000036,3165
S01008799,S12000036,3420
S01008800,S12000036,4382
S01008801,S12000036,3474
S01008802,S12000036,2872
S01008803,S12000036,2149
S01008804,S12000036,2179
S01008805,S12000036,4999
S01008806,S12000036,4728
S01008807,S12000036,3657
S01008808,S12000036,3711
S01008809,S12000036,5366
S01008810,S12000036,6672
S01008811,S12000036,6459
S01008812,S12000036,6185
S01008813,S12000036,2111
S01008814,S12000036,4085
S01008815,S12000036,2726
S01008816,S12000036,3416
S01008817,S12000036,2295
S01008818,S12000036,5597
S01008819,S12000036,5462
S01008820,S12000036,1645
S01008821,S12000036,6098
S01008822,S12000036,6521
S01008823,S12000036,6215
S01008824,S12000036,6657
S01008825,S12000036,6716
S01008826,S12000036,3697
S01008827,S12000036,6739
S01008828,S12000036,5875
S01008829,S12000036,5902
S01008830,S12000036,6127
S01008831,S12000036,6566
S01008832,S12000036,6284
S01008833,S12000036,6719
S01008834,S12000036,6842
S01008835,S12000036,5548
S01008836,S12000036,2233
S01008837,S12000036,4648
S01008838,S12000036,5381
S01008839,S12000036,5638
S01008840,S12000036,6640
S01008841,S12000036,6695
S01008842,S12000036,6042
S01008843,S12000036,5153
S01008844,S12000036,5997
S01008845,S12000036,6543
S01008846,S12000036,5370
S01008847,S12000036,6811
S01008848,S12000036,5360
S01008849,S12000036,6499
S01008850,S12000036,6966
S01008851,S12000036,4064
S01008852,S12000036,6831
S01008853,S12000036,6787
S01008854,S12000036,6937
S01008855,S12000036,6931
S01008856,S12000036,6599
S01008857,S12000036,6753
S01008858,S12000036,6653
S01008859,S12000036,5957
S01008860,S12000036,5232
S01008861,S12000036,6959
S01008862,S12000036,6311
S01008863,S12000036,6764
S01008864,S12000036,6751
S01008865,S12000036,6886
S01008866,S12000036,6972
S01008867,S12000036,6951
S01008868,S12000036,4904
S01008869,S12000036,6542
S01008870,S12000036,6636
S01008871,S12000036,6924
S01008872,S12000036,5522
S01008873,S12000036,6894
S01008874,S12000036,5797
S01008875,S12000036,4923
S01008876,S12000036,5972
S01008877,S12000036,6709
S01008878,S12000036,4238
S01008879,S12000036,4790
S01008880,S12000036,5616
S01008881,S12000036,6703
S01008882,S12000036,6934
S01008883,S12000036,6634
S01008884,S12000036,6706
S01008885,S12000036,6890
S01008886,S12000036,6756
S01008887,S12000036,6580
S01008888,S12000036,6553
S01008889,S12000036,6705
S01008890,S12000036,5928
S01008891,S12000036,6624
S01008892,S12000036,5804
S01008893,S12000036,6843
S01008894,S12000036,6935
S01008895,S12000036,6776
S01008896,S12000036,6929
S01008897,S12000036,6882
S01008898,S12000036,6687
S01008899,S12000036,983
S01008900,S12000036,2177
S01008901,S12000036,1966
S01008902,S12000036,1796
S01008903,S12000036,2059
S01008904,S12000036,1465
S01008905,S12000036,689
S01008906,S12000036,727
S01008907,S12000036,405
S01008908,S12000036,1254
S01008909,S12000036,2723
S01008910,S12000036,2118
S01008911,S12000036,5647
S01008912,S12000036,6004
S01008913,S12000036,4321
S01008914,S12000036,3410
S01008915,S12000036,5461
S01008916,S12000036,853
S01008917,S12000036,511
S01008918,S12000036,394
S01008919,S12000036,370
S01008920,S12000036,4473
S01008921,S12000036,414
S01008922,S12000036,1384
S01008923,S12000036,1194
S01008924,S12000036,773
S01008925,S12000036,2676
S01008926,S12000036,2134
S01008927,S12000036,3881
S01008928,S12000036,1524
S01008929,S12000036,6
S01008930,S12000036,255
S01008931,S12000036,930
S01008932,S12000036,2567
S01008933,S12000036,617
S01008934,S12000036,1538
S01008935,S12000036,6261
S01008936,S12000036,6898
S01008937,S12000036,5508
S01008938,S12000036,6103
S01008939,S12000036,5856
S01008940,S12000036,6583
S01008941,S12000036,6594
S01008942,S12000036,6402
S01008943,S12000036,6789
S01008944,S12000036,6568
S01008945,S12000036,6205
S01008946,S12000036,6623
S01008947,S12000036,6211
S01008948,S12000036,6179
S01008949,S12000036,3079
S01008950,S12000036,3926
S01008951,S12000036,1290
S01008952,S12000036,951
S01008953,S12000036,2164
S01008954,S12000036,2113
S01008955,S12000036,5375
S01008956,S12000036,4851
S01008957,S12000036,3095
S01008958,S12000036,2527
S01008959,S12000036,4183
S01008960,S12000036,6832
S01008961,S12000036,5716
S01008962,S12000036,6629
S01008963,S12000036,6536
S01008964,S12000036,6881
S01008965,S12000036,6551
S01008966,S12000036,6059
S01008967,S12000036,6644
S01008968,S12000036,6143
S01008969,S12000036,5159
S01008970,S12000036,6856
S01008971,S12000036,6637
S01008972,S12000036,6859
S01008973,S12000036,5527
S01008974,S12000036,6213
S01008975,S12000036,3008
S01008976,S12000036,6941
S01008977,S12000036,6541
S01008978,S12000036,5385
S01008979,S12000036,4172
S01008980,S12000036,3832
S01008981,S12000036,6717
S01008982,S12000036,3720
S01008983,S12000036,2901
S01008984,S12000036,4079
S01008985,S12000036,4859
S01008986,S12000036,5943
S01008987,S12000036,6588
S01008988,S12000036,4254
S01008989,S12000036,5376
S01008990,S12000036,5356
S01008991,S12000036,5542
S01008992,S12000036,2945
S01008993,S12000036,4450
S01008994,S12000036,3046
S01008995,S12000036,6453
S01008996,S12000036,3199
S01008997,S12000036,3429
S01008998,S12000036,1083
S01008999,S12000036,3268
S01009000,S12000036,5837
S01009001,S12000036,5624
S01009002,S12000036,5125
S01009003,S12000036,6462
S01009004,S12000036,5063
S01009005,S12000036,5739
S01009006,S12000036,4449
S01009007,S12000036,3894
S01009008,S12000036,5580
S01009009,S12000036,1516
S01009010,S12000036,6158
S01009011,S12000036,6511
S01009012,S12000036,6555
S01009013,S12000036,6678
S01009014,S12000013,3042
S01009015,S12000013,3513
S01009016,S12000013,3055
S01009017,S12000013,2694
S01009018,S12000013,2811
S01009019,S12000013,3703
S01009020,S12000013,3222
S01009021,S12000013,3006
S01009022,S12000013,3324
S01009023,S12000013,3010
S01009024,S12000013,3729
S01009025,S12000013,2423
S01009026,S12000013,3371
S01009027,S12000013,2654
S01009028,S12000013,3119
S01009029,S12000013,2564
S01009030,S12000013,2806
S01009031,S12000013,2928
S01009032,S12000013,3834
S01009033,S12000013,3543
S01009034,S12000013,3291
S01009035,S12000013,4116
S01009036,S12000013,3689
S01009037,S12000013,3283
S01009038,S12000013,3552
S01009039,S12000013,1924
S01009040,S12000013,2777
S01009041,S12000013,2112
S01009042,S12000013,3744
S01009043,S12000013,4188
S01009044,S12000013,3327
S01009045,S12000013,4316
S01009046,S12000013,4611
S01009047,S12000013,4181
S01009048,S12000013,3527
S01009049,S12000013,3310
S01009050,S12000014,3329
S01009051,S12000014,3778
S01009052,S12000014,4607
S01009053,S12000014,230
S01009054,S12000014,2879
S01009055,S12000014,4576
S01009056,S12000014,1640
S01009057,S12000014,1271
S01009058,S12000014,2253
S01009059,S12000014,3247
S01009060,S12000014,6729
S01009061,S12000014,3682
S01009062,S12000014,1543
S01009063,S12000014,4955
S01009064,S12000014,2749
S01009065,S12000014,1007
S01009066,S12000014,2136
S01009067,S12000014,6038
S01009068,S12000014,2792
S01009069,S12000014,5832
S01009070,S12000014,5301
S01009071,S12000014,3860
S01009072,S12000014,5180
S01009073,S12000014,2514
S01009074,S12000014,1827
S01009075,S12000014,3118
S01009076,S12000014,4216
S01009077,S12000014,3455
S01009078,S12000014,6767
S01009079,S12000014,1452
S01009080,S12000014,2565
S01009081,S12000014,4026
S01009082,S12000014,2385
S01009083,S12000014,2842
S01009084,S12000014,1849
S01009085,S12000014,6060
S01009086,S12000014,2017
S01009087,S12000014,1969
S01009088,S12000014,3407
S01009089,S12000014,5104
S01009090,S12000014,6510
S01009091,S12000014,6642
S01009092,S12000014,3876
S01009093,S12000014,1986
S01009094,S12000014,6474
S01009095,S12000014,4612
S01009096,S12000014,4835
S01009097,S12000014,6406
S01009098,S12000014,6050
S01009099,S12000014,2909
S01009100,S12000014,1663
S01009101,S12000014,1974
S01009102,S12000014,730
S01009103,S12000014,5514
S01009104,S12000014,2798
S01009105,S12000014,3610
S01009106,S12000014,4127
S01009107,S12000014,4662
S01009108,S12000014,6051
S01009109,S12000014,6548
S01009110,S12000014,3560
S01009111,S12000014,5443
S01009112,S12000014,6414
S01009113,S12000014,6048
S01009114,S12000014,5285
S01009115,S12000014,3531
S01009116,S12000014,6646
S01009117,S12000014,3177
S01009118,S12000014,5847
S01009119,S12000014,1844
S01009120,S12000014,2352
S01009121,S12000014,2318
S01009122,S12000014,2309
S01009123,S12000014,4723
S01009124,S12000014,4783
S01009125,S12000014,2486
S01009126,S12000014,80
S01009127,S12000014,650
S01009128,S12000014,373
S01009129,S12000014,529
S01009130,S12000014,1768
S01009131,S12000014,1743
S01009132,S12000014,5340
S01009133,S12000014,1215
S01009134,S12000014,4268
S01009135,S12000014,5183
S01009136,S12000014,5359
S01009137,S12000014,6704
S01009138,S12000014,5836
S01009139,S12000014,1178
S01009140,S12000014,1652
S01009141,S12000014,777
S01009142,S12000014,931
S01009143,S12000014,507
S01009144,S12000014,5103
S01009145,S12000014,3449
S01009146,S12000014,1612
S01009147,S12000014,1151
S01009148,S12000014,1858
S01009149,S12000014,3339
S01009150,S12000014,895
S01009151,S12000014,4493
S01009152,S12000014,1954
S01009153,S12000014,2926
S01009154,S12000014,4676
S01009155,S12000014,5705
S01009156,S12000014,6409
S01009157,S12000014,3159
S01009158,S12000014,2797
S01009159,S12000014,232
S01009160,S12000014,1881
S01009161,S12000014,464
S01009162,S12000014,666
S01009163,S12000014,2506
S01009164,S12000014,2490
S01009165,S12000014,1066
S01009166,S12000014,863
S01009167,S12000014,1394
S01009168,S12000014,5654
S01009169,S12000014,1903
S01009170,S12000014,1517
S01009171,S12000014,2611
S01009172,S12000014,6801
S01009173,S12000014,5975
S01009174,S12000014,6268
S01009175,S12000014,6231
S01009176,S12000014,4672
S01009177,S12000014,1316
S01009178,S12000014,926
S01009179,S12000014,1860
S01009180,S12000014,2011
S01009181,S12000014,3050
S01009182,S12000014,4358
S01009183,S12000014,5635
S01009184,S12000014,1493
S01009185,S12000014,1651
S01009186,S12000014,3121
S01009187,S12000014,4701
S01009188,S12000014,1999
S01009189,S12000014,1714
S01009190,S12000014,5298
S01009191,S12000014,6270
S01009192,S12000014,5294
S01009193,S12000014,5961
S01009194,S12000014,5787
S01009195,S12000014,6370
S01009196,S12000014,3243
S01009197,S12000014,5894
S01009198,S12000014,5123
S01009199,S12000014,5150
S01009200,S12000014,5282
S01009201,S12000014,2600
S01009202,S12000014,6203
S01009203,S12000014,540
S01009204,S12000014,2271
S01009205,S12000014,5954
S01009206,S12000014,5686
S01009207,S12000014,5684
S01009208,S12000014,4721
S01009209,S12000014,5756
S01009210,S12000014,5281
S01009211,S12000014,3668
S01009212,S12000014,2069
S01009213,S12000014,2004
S01009214,S12000014,5380
S01009215,S12000014,2276
S01009216,S12000014,2424
S01009217,S12000014,755
S01009218,S12000014,3976
S01009219,S12000014,1805
S01009220,S12000014,1991
S01009221,S12000014,2972
S01009222,S12000014,1784
S01009223,S12000014,3020
S01009224,S12000014,1968
S01009225,S12000014,2805
S01009226,S12000014,1255
S01009227,S12000014,2746
S01009228,S12000014,690
S01009229,S12000014,3045
S01009230,S12000014,3487
S01009231,S12000014,4501
S01009232,S12000014,456
S01009233,S12000014,3068
S01009234,S12000014,530
S01009235,S12000014,1513
S01009236,S12000014,5295
S01009237,S12000014,6745
S01009238,S12000014,1941
S01009239,S12000014,2345
S01009240,S12000014,179
S01009241,S12000014,745
S01009242,S12000014,3201
S01009243,S12000014,2799
S01009244,S12000014,5695
S01009245,S12000014,5276
S01009246,S12000014,2959
S01009247,S12000014,3216
S01009248,S12000014,4598
S01009249,S12000014,1502
S01009250,S12000014,3107
S01009251,S12000014,3817
S01009252,S12000014,6875
S01009253,S12000014,2039
S01009254,S12000014,935
S01009255,S12000014,1738
S01009256,S12000014,4869
S01009257,S12000014,3914
S01009258,S12000014,3594
S01009259,S12000014,5346
S01009260,S12000014,3553
S01009261,S12000014,1401
S01009262,S12000014,1119
S01009263,S12000014,6141
S01009264,S12000047,4811
S01009265,S12000047,3369
S01009266,S12000047,2538
S01009267,S12000047,4013
S01009268,S12000047,3145
S01009269,S12000047,550
S01009270,S12000047,1522
S01009271,S12000047,5521
S01009272,S12000047,1224
S01009273,S12000047,5553
S01009274,S12000047,4435
S01009275,S12000047,2036
S01009276,S12000047,4209
S01009277,S12000047,4659
S01009278,S12000047,5889
S01009279,S12000047,3021
S01009280,S12000047,710
S01009281,S12000047,1292
S01009282,S12000047,3501
S01009283,S12000047,3325
S01009284,S12000047,6191
S01009285,S12000047,5044
S01009286,S12000047,5737
S01009287,S12000047,6009
S01009288,S12000047,5710
S01009289,S12000047,5187
S01009290,S12000047,6342
S01009291,S12000047,5819
S01009292,S12000047,1893
S01009293,S12000047,4120
S01009294,S12000047,5807
S01009295,S12000047,5516
S01009296,S12000047,4426
S01009297,S12000047,6160
S01009298,S12000047,1444
S01009299,S12000047,3026
S01009300,S12000047,1501
S01009301,S12000047,1046
S01009302,S12000047,384
S01009303,S12000047,4908
S01009304,S12000047,3803
S01009305,S12000047,2235
S01009306,S12000047,3548
S01009307,S12000047,1943
S01009308,S12000047,2761
S01009309,S12000047,3731
S01009310,S12000047,6199
S01009311,S12000047,1483
S01009312,S12000047,4207
S01009313,S12000047,1673
S01009314,S12000047,4929
S01009315,S12000047,2838
S01009316,S12000047,6169
S01009317,S12000047,6219
S01009318,S12000047,6718
S01009319,S12000047,6264
S01009320,S12000047,4126
S01009321,S12000047,5947
S01009322,S12000047,4415
S01009323,S12000047,3422
S01009324,S12000047,3238
